0.704753,-1.19168,-0.0763603
-0.2793,1.25511,-1.29843
-0.224796,0.6012,-1.08221
0.049511,-0.175225,-0.71135
-0.0765645,0.969465,-1.79601
-0.358945,-0.119745,-1.1923
0.432435,-1.01825,0.12793
0.434277,-1.03554,0.127697
-0.29581,-0.263618,1.29016
0.099645,0.092966,-0.614507
0.453385,-0.58276,-0.230458
-0.432495,-0.684347,1.51135
-0.185487,-0.179214,0.951913
-0.0660305,-0.35548,-0.490955
0.159416,-0.387565,-0.0224853
-0.733155,-1.10351,1.84243
0.144963,-0.169425,-1.48992
-0.353775,0.561573,-0.598078
-0.236636,-0.499785,1.45326
-0.462348,0.704032,-1.05798
-0.0952105,-0.0941405,1.21962
-0.539225,0.114718,-0.52332
-0.53472,0.132535,-0.5104
-0.534145,0.114958,-0.512942
0.158133,-0.222508,0.46625
-0.278317,-0.197205,0.0537135
0.676225,-1.25639,-0.199062
0.102446,-0.373648,-0.0700033
-0.660403,-1.20805,-0.85093
-0.3383,-1.25299,-1.05236
-0.57973,-0.791375,1.62759
-0.614468,0.143279,-0.986777
0.0318602,0.818905,-1.7889
0.028633,0.833588,-1.7837
-0.0459393,0.469275,-0.318035
-0.158127,0.836465,-1.18169
-0.330185,0.0844957,0.182115
-0.330685,-0.729908,-0.53081
-0.405158,-1.03791,-0.513153
-0.0872795,-0.387995,0.246982
-0.0861998,-0.398852,0.244939
0.188291,-0.206278,-0.4243
-0.307868,-0.40522,-0.169744
-0.493115,-0.781705,-0.307497
-0.143705,0.757143,-1.24057
-0.539942,-1.25639,-1.12742
-0.31884,-0.312177,-0.509188
-0.328112,-0.306547,-0.51367
-0.3427,-0.308322,-0.516238
-0.755753,-1.22634,1.95008
-0.760645,-1.21338,1.94384
-0.580825,-1.0358,-0.621372
-0.061005,1.279,-1.65616
0.0747525,-0.04718,0.965205
0.513938,-1.32154,-0.144539
0.132598,0.190353,0.35563
-0.050521,-0.4341,-0.404845
-0.537667,-0.156614,-0.590562
-0.569998,0.0683765,-0.667658
0.0653355,0.429293,-0.132343
-0.62103,0.12443,-1.1683
0.156421,0.952603,-1.92552
-0.266863,-0.594675,1.3695
0.10132,0.95876,-2.0402
-0.139536,-0.3839,-0.559852
-0.54708,-0.0755162,-1.70244
-0.119564,-0.248326,1.34313
0.0837865,-0.353063,-0.259122
0.0386133,0.423395,-0.300683
-0.486088,-0.905707,-0.647153
0.0717098,0.13807,-0.874238
0.220724,-0.336195,-1.46779
0.222068,-0.34905,-1.47741
0.223472,0.0028054,0.251007
-0.370773,0.0844032,0.120019
-0.399155,0.969845,-1.04724
-0.33752,0.56744,-1.48084
-0.36928,0.994352,-1.36322
0.076059,-0.30749,0.529875
-0.252795,0.949662,-1.59922
-0.256258,0.943355,-1.58918
-0.646145,-0.116059,-1.60257
-0.67265,-0.122584,-1.60173
-0.674165,-0.125787,-1.61541
-0.177854,-0.339137,1.04932
-0.389815,-0.137535,-1.15772
-0.549922,-0.077118,-0.547878
0.0794145,0.049216,-0.50049
-0.0351988,-0.0380407,1.09306
-0.209215,0.93528,-1.65969
0.0867953,-0.386458,-0.161577
0.414778,-0.987942,0.0678975
-0.092509,0.639053,-1.7324
-0.0685405,-0.527818,-0.321805
-0.188754,0.5301,-1.3427
-0.247673,-0.123992,-1.24988
-0.253085,-0.121903,-1.26091
-0.404948,-0.115055,-1.19376
-0.408637,-0.12171,-1.17927
-0.597392,0.236546,-1.00754
-0.176811,0.513038,-0.225776
-0.16832,0.506038,-0.224323
-0.0341235,0.0925907,-1.21555
0.0779805,0.766317,-1.70233
-0.34346,-0.582897,-0.406075
-0.0477443,-0.202996,1.24902
0.508228,-0.70678,-0.050092
0.270583,-0.30086,0.0514275
-0.530895,0.286975,-0.238977
-0.0111424,-0.0234111,-1.23204
0.196746,-0.117576,-0.429075
-0.35578,-1.27742,-1.10425
-0.09992,1.23373,-1.26943
-0.105703,1.2418,-1.27976
-0.798555,-1.01697,1.92498
-0.0131724,-0.468795,0.0694965
0.625563,-1.22769,-0.341232
-0.145084,-0.527575,-0.310962
-0.515645,-0.554377,1.67074
-0.382628,-0.353478,1.41236
0.178923,1.10718,-2.04989
0.119787,0.337823,-0.307425
-0.214625,0.570545,-1.5287
-0.746633,-0.90588,1.83383
-0.395885,-1.12047,-0.68101
0.415535,-1.23541,-0.183359
-0.08928,0.503735,-0.899115
-0.0233616,0.110922,-1.12751
0.520047,-0.85897,0.055957
-0.38158,0.0318915,0.0964143
-0.177643,0.556708,-1.32122
0.261862,1.00749,-2.04673
0.595993,-1.19221,-0.263902
0.267385,-0.62814,-0.29401
0.268222,-0.643155,-0.286558
0.135985,-0.268253,-1.42382
-0.08886,1.0251,-1.81718
-0.251123,-0.580225,1.36239
0.0905047,0.897558,-1.65938
-0.334555,0.671482,-1.5193
-0.040141,-0.41754,-0.400282
-0.609345,-0.129237,-0.320852
0.074744,1.2121,-1.78582
-0.554752,-0.637555,1.74423
-0.544497,-0.62932,1.73552
-0.0137166,1.21953,-1.39007
0.47597,-0.724257,-0.138518
-0.35511,-0.467125,1.60089
0.418658,-1.00364,0.0800653
-0.41016,1.01924,-1.16366
-0.41577,1.00201,-1.15652
-0.34764,1.15049,-1.22269
-0.0258105,1.25751,-1.62834
0.554207,-0.930327,0.0499503
-0.415063,-1.28312,-0.981775
-0.670955,-1.25896,-0.984475
0.139235,-0.157726,-0.408175
0.0736617,1.22434,-1.56463
-0.489735,0.603565,-1.13333
-0.27119,0.611945,-0.425878
-0.249212,0.615352,-0.436717
0.0105274,0.199464,0.662112
0.0138581,0.194439,0.679535
0.0202174,0.189218,0.685747
0.0277608,0.172777,0.685715
0.342375,-0.0970577,-0.20845
0.437223,-0.796715,0.102468
-0.69935,-0.893643,1.74483
-0.763625,-0.940765,1.85834
-0.758885,-0.932115,1.84633
0.818608,-1.21069,-0.168883
0.822,-1.24162,-0.184497
0.8198,-1.22115,-0.170988
-0.162626,-0.30252,0.204561
-0.54223,-0.59147,1.6502
0.305485,-0.0518632,0.107138
0.163801,0.224639,0.26708
-0.0416253,0.969085,-1.85068
0.369652,-0.299932,-0.049083
-0.74904,-1.1417,-1.01033
0.15194,1.23007,-1.58047
-0.100801,0.0173998,-1.39638
-0.357152,-0.435132,-0.507117
-0.347455,-0.44722,-0.491795
0.509355,-0.703725,-0.0268353
-0.544748,-0.0540383,-0.579747
-0.341228,-0.293435,1.48944
0.407627,-1.33419,-0.245552
-0.226138,0.671127,-1.60104
-0.47274,0.76646,-1.04473
-0.472945,0.774992,-1.05177
0.0733395,-0.147266,-0.622498
0.0758758,-0.155936,-0.616082
-0.166365,0.576492,-1.21186
-0.47516,-0.773385,-0.61192
-0.25022,-0.0300578,0.265298
-0.477165,-1.12261,-0.499713
-0.556183,-0.7998,-0.544315
-0.328333,0.705313,-1.52458
-0.141413,0.985633,-1.77636
-0.0896083,-0.413715,0.962705
-0.175603,-0.116333,0.86377
-0.0459785,0.062175,0.952685
0.188801,0.96049,-2.01035
-0.489355,-1.1571,-1.09717
-0.67369,-1.14468,-1.01617
0.191025,-0.100876,0.474073
0.192768,-0.108449,0.48292
-0.5577,-1.24947,-1.07263
0.09052,0.683605,-1.89158
0.426865,-0.745982,0.0792775
-0.0947495,0.8784,-1.7935
-0.132819,0.647772,-1.82306
-0.00577548,0.0919505,0.90498
-0.0143211,0.0953005,0.907355
-0.550578,-0.0784285,-1.69012
0.058445,0.3639,-0.36368
-0.613705,0.10365,-1.07136
-0.52123,-1.21281,-0.709433
-0.401425,0.180488,-1.37052
0.075195,0.171752,-0.493175
0.0734102,0.187192,-0.48522
0.0683785,-0.168432,-0.649733
-0.387575,-1.14105,-0.674887
-0.56441,-0.121096,-0.563368
-0.347448,-0.43221,1.33122
-0.0182185,-0.219137,-0.840718
-0.0194791,-0.215345,-0.87291
-0.033743,-0.227896,-0.858258
0.0429947,-0.207458,-0.56146
0.0771258,0.2595,-0.423702
-0.345735,-0.475293,1.35319
-0.607213,-0.450292,-0.59301
-0.477063,-1.08987,-0.821558
0.40301,-1.2261,-0.26226
-0.46676,-1.2047,-1.03664
-0.30242,1.20342,-1.29953
-0.365595,0.426455,-0.192623
-0.349793,0.428042,-0.187161
-0.202425,0.551095,-0.256245
0.4052,-0.779205,-0.212167
-0.463413,0.599152,-1.30256
0.524273,-0.837675,-0.0138828
-0.27945,-0.43981,-0.3347
-0.416758,-1.15091,-0.829485
-0.461025,0.722607,-1.0568
0.104285,-0.342375,0.274355
0.410903,-1.26736,-0.298435
-0.0431477,0.0667222,0.923652
-0.539362,-0.221257,-0.609348
-0.037651,-0.284477,-0.578693
-0.32556,-0.072511,0.110554
-0.334895,-0.0728025,0.107016
0.115459,1.13386,-1.5454
0.114393,1.1258,-1.55194
-0.255128,1.20251,-1.14141
-0.503053,-1.13271,-0.945697
-0.166345,1.24137,-1.20849
-0.624367,-0.185662,-0.523262
-0.0439122,0.805863,-1.87805
-0.608308,0.0782677,-1.05364
-0.615663,-0.106184,-1.58194
-0.31759,0.936042,-1.43338
-0.0696828,1.16027,-1.24967
-0.0141196,-0.248967,-0.729753
-0.362052,-1.28919,-1.08338
-0.367972,-1.28462,-1.09228
0.136692,-0.106211,0.79612
0.0506933,0.341413,-0.537963
0.106331,-0.35865,0.00465313
0.153715,-0.258022,-1.60938
0.524675,-1.08546,0.12324
0.413045,-0.428835,-0.0868712
0.0886098,1.14336,-1.42363
-0.633387,-1.12801,-0.831325
-0.0340543,0.0228262,1.0286
0.302262,-0.773415,-0.111306
0.306815,-0.777945,-0.123941
-0.29581,-0.440472,1.29001
-0.049707,-0.51353,-0.325468
-0.053051,-0.511792,-0.334242
-0.0057349,-0.50147,0.234569
-0.224451,-0.268188,-0.97561
-0.2051,-0.261593,-0.984032
0.42396,-0.9935,0.0999928
-0.56835,-0.187441,-0.59218
-0.26959,0.441485,-0.15124
-0.071025,1.23728,-1.35655
-0.514035,0.279763,-1.2728
0.275938,-0.666902,-0.273643
0.236574,0.17115,0.114425
-0.271078,-0.37893,1.2184
-0.0089848,1.26398,-1.71255
-0.0129477,1.24612,-1.71803
-0.59399,0.0384785,-1.00445
-0.0899665,0.870522,-1.31994
-0.423277,0.936157,-1.0634
0.099364,0.748493,-1.82006
0.50502,-1.32338,0.0147903
0.0974885,0.675045,-1.80981
-0.577455,-0.0905907,-1.7474
-0.662013,-1.23222,-1.00943
-0.655055,-1.23883,-1.00281
-0.649715,-1.24724,-0.99467
-0.649698,-0.747152,1.71068
-0.1776,1.27148,-1.42659
0.0919438,0.00070112,-0.803608
0.219878,-0.545695,-0.166853
0.219382,-0.54556,-0.1586
0.220202,-0.545673,-0.145171
-0.58417,-1.16743,-1.1502
-0.519452,0.398765,-1.09553
-0.25789,0.000367915,0.223791
-0.218856,0.408147,-1.36656
0.143271,1.1989,-1.68822
0.0679817,-0.315972,0.524925
0.51759,-0.794655,-0.0337233
0.178831,0.919198,-1.88945
0.0150594,-0.250408,-0.399905
-0.419535,-0.581278,1.46732
-0.443242,0.59663,-1.35441
-0.45593,-0.493875,1.50993
0.629055,-1.20152,-0.348035
0.62644,-1.21134,-0.351778
-0.534637,0.219939,-0.382317
-0.544425,0.207709,-0.379455
-0.55128,-1.18749,-1.24694
-0.419658,-1.19609,-0.83628
0.185715,1.19569,-1.96012
0.195001,1.20256,-1.95971
0.204489,1.20915,-1.96084
0.330093,-0.195766,0.0702622
0.326365,-0.204532,0.074784
-0.49445,0.60888,-1.20116
0.75291,-1.21565,-0.0891772
-0.490745,-0.844575,-0.35206
0.0922928,1.17512,-1.88137
0.213818,-0.452465,-0.0542645
-0.567492,-0.80811,1.61278
-0.37425,-0.276888,-0.564288
0.10256,-0.27503,0.714535
-0.122489,-0.070886,1.21913
-0.586997,-0.77192,-0.395653
-0.410745,-0.817133,-0.59337
0.220373,-0.580355,-0.221125
-0.540277,-0.139615,-1.75335
-0.0281515,-0.415903,0.42608
-0.0326125,-0.418063,0.409705
-0.449578,-0.165134,-1.05816
-0.225583,1.09885,-1.53766
-0.22158,1.11637,-1.5457
0.108584,0.910175,-1.59405
0.117722,0.897998,-1.57454
0.107461,0.885158,-1.57801
-0.365695,0.267908,-1.35955
-0.450228,0.592272,-1.03201
-0.554277,-1.11545,-0.88855
-0.256072,-0.238807,0.0920673
0.178519,0.936685,-1.94924
-0.47283,-0.39121,-0.225386
-0.45756,-0.395217,-0.208609
-0.466265,-0.389728,-0.217092
-0.176224,0.634975,-1.38551
0.390405,-0.69164,-0.281562
0.477807,-0.9833,0.175255
-0.1848,-0.143759,1.08555
-0.323282,0.810207,-0.997677
-0.39103,0.609847,-1.44939
0.106785,-0.248223,-0.484212
0.082034,-0.375348,-0.0596802
0.0211414,0.844245,-1.78386
0.1489,-0.203925,-1.40515
0.140595,-0.196262,-1.41732
0.034059,1.29563,-1.71132
-0.535735,0.0228696,-0.577647
-0.0848152,0.93253,-1.77633
-0.15212,-0.389703,-0.036029
-0.533793,0.31842,-0.53781
0.0245844,0.38128,-0.494887
-0.44483,-0.310953,-0.10513
-0.453948,-0.309245,-0.11638
-0.0731148,-0.44001,0.0054007
0.354215,-0.451267,-0.00550287
0.08026,0.775033,-1.6217
-0.391027,1.03757,-1.10012
-0.565597,-0.887153,-0.475015
-0.536495,-0.134649,-1.37009
-0.168154,-0.247132,0.703048
-0.382285,0.558018,-1.43286
-0.238407,0.46653,-0.126062
-0.233012,0.46372,-0.114722
-0.226013,0.471693,-0.104843
-0.21702,0.488752,-0.105798
-0.389468,0.897925,-1.37879
0.164872,0.89499,-1.89943
0.0737903,-0.218654,-1.48491
0.079268,-0.220818,-1.49243
-0.0224323,-0.360627,-0.423368
-0.324833,-0.677353,-0.447837
0.149129,0.355048,-0.0695247
0.357617,-0.650428,-0.319555
-0.349872,0.984615,-1.01585
-0.0666517,-0.396753,0.85018
-0.359567,1.13294,-1.12135
-0.651725,-0.180217,-1.73103
-0.634195,-0.184997,-1.72871
-0.62781,-0.183865,-1.71939
-0.0197314,0.133036,0.792782
-0.123083,0.0123025,-1.41098
0.212406,-0.609272,-0.178131
-0.207857,-0.28714,0.0936665
-0.170172,-0.26355,0.911748
0.391795,-0.260267,-0.119897
0.0833337,-0.30438,0.55774
-0.0072683,-0.0471123,-1.36936
-0.261792,1.06287,-1.4858
-0.32707,0.072755,0.179277
-0.60556,-0.076193,-0.319978
0.097792,0.232942,0.339068
-0.16098,0.662065,-1.41339
-0.161658,0.622208,-1.25085
0.43168,-1.32604,-0.151948
-0.556133,-0.071894,-1.08969
-0.553913,-1.14023,-0.598805
-0.159763,1.07285,-1.1318
-0.155745,1.07252,-1.13626
-0.226003,-0.410835,-0.198107
0.121565,1.24686,-1.76343
0.113975,1.24863,-1.76862
-0.575738,-1.09309,-0.815383
-0.25936,-0.029704,0.202255
-0.22103,-0.302403,0.0500872
-0.0108389,-0.36585,0.984415
0.104124,0.136882,-0.737882
0.107133,0.921875,-1.6524
0.124793,0.927878,-1.66318
-0.00312033,1.13469,-1.78877
-0.11801,-0.31707,0.270518
0.302202,-0.501243,0.0104618
0.294888,-0.483233,0.00879728
-0.19428,-0.112214,-1.27128
-0.328745,-0.69629,-0.406542
-0.470948,0.757635,-1.0613
-0.375113,-1.22189,-0.94792
-0.107143,0.319065,0.230392
-0.0945025,0.32873,0.221139
-0.0846173,-0.536488,-0.300545
-0.565542,-0.872875,-0.490853
-0.526225,-0.091212,-1.73986
-0.476322,-0.221035,-0.623685
0.23411,-0.67383,-0.169532
0.47436,-0.882232,0.168189
-0.60576,-0.178115,-0.342848
0.408068,-1.07322,0.0832568
-0.301967,0.87155,-0.997565
-0.230034,-0.33712,1.14235
-0.148486,1.23882,-1.60368
-0.140268,1.24759,-1.60744
0.0398353,0.81817,-1.71761
-0.0394837,0.52177,-0.63282
0.28477,-0.612343,-0.328725
0.0763907,0.73155,-1.86267
-0.0423683,0.188752,-1.25531
0.0484448,-0.408473,0.31443
0.0413787,-0.41529,0.321902
-0.0039693,-0.404467,0.445173
-0.0610853,0.226658,-1.30115
-0.246226,-0.378653,-0.158917
-0.0640285,0.520455,-0.478117
-0.254327,-0.27217,-0.968115
0.11177,0.0326292,-0.640687
0.0089914,1.23504,-1.51128
0.0759425,1.19611,-1.79869
-0.0290175,-0.353253,-0.435843
-0.16313,-0.0815425,0.858293
-0.273433,-0.125529,0.115153
-0.0159876,0.0841183,-1.10827
0.0900305,-0.19525,-0.531855
0.0888778,-0.195527,-0.545628
0.0871475,-0.19582,-0.558453
0.0874218,1.21671,-1.41311
0.095743,1.21989,-1.42652
-0.209303,-0.157704,0.46203
-0.498038,-0.694608,-0.616908
-0.351882,0.740372,-0.993533
-0.444298,-0.449385,1.51462
-0.593897,-0.201608,-1.38604
-0.550697,0.150893,-0.584485
-0.137268,1.0817,-1.1537
-0.303092,0.96796,-1.00707
0.0982045,0.136719,-0.61839
0.317185,-0.327385,0.0148999
-0.10893,0.979498,-1.20469
-0.0372792,0.974703,-1.86384
-0.190934,0.531042,-1.04215
-0.42371,0.408313,-0.189287
-0.48817,0.084287,-1.38671
0.0896717,-0.386597,0.151578
-0.251792,1.21325,-1.15136
-0.026594,-0.164458,-0.982945
-0.657705,-0.765532,1.76633
-0.65079,-0.756753,1.77113
-0.614825,-0.31801,-0.58279
-0.450785,0.644428,-1.34654
-0.45466,0.65361,-1.34047
0.081959,-0.204383,0.96685
-0.195786,0.536523,-0.1941
-0.483482,0.72151,-1.09392
-0.477245,0.72264,-1.07813
-0.611143,-0.0965692,-1.4541
-0.0117696,-0.245269,-0.655338
-0.550588,0.258983,-0.57353
-0.56397,-1.01858,-0.51889
0.282215,-0.256968,0.0731683
-0.534212,-0.116111,-1.7975
-0.184069,0.570875,-0.581527
-0.541528,0.250543,-0.545205
0.0639467,-0.134556,-0.722125
0.164856,-0.432565,-0.152548
0.661902,-1.21008,-0.200658
0.112142,-0.389997,-0.158178
-0.425698,-0.28512,-0.590058
-0.461197,0.68782,-1.05795
-0.314273,-0.495825,-0.367748
-0.106044,0.748027,-1.3922
-0.297165,0.189274,-1.40225
-0.154129,0.0359182,-1.4265
0.086892,0.689215,-1.73481
0.0736148,-0.0795638,-0.646502
0.0816013,-0.065381,-0.656965
-0.0650997,0.546602,-0.663605
-0.341695,-0.606838,-0.416385
-0.821935,-1.245,2.03003
-0.822937,-1.23856,2.02116
-0.50859,-0.528025,-0.636382
-0.380773,-0.405193,1.38241
-0.238047,-0.29213,1.12757
-0.234597,-0.292585,1.11513
0.504675,-1.06263,0.145565
0.126939,-0.318617,0.220694
-0.52842,-1.25285,-1.1329
-0.121472,0.0396745,0.72671
-0.110568,0.0469272,0.728653
-0.0803393,-0.421312,-0.460367
0.423023,-0.444965,-0.06899
-0.0980198,-0.45527,1.11419
-0.701603,-1.15214,-1.07152
-0.58438,-0.817187,1.63535
0.629757,-1.1592,-0.318702
-0.384672,-0.313053,-0.067757
-0.375748,-0.318333,-0.0675282
-0.237787,-0.376283,-0.103948
-0.487472,-0.345225,-0.203335
-0.579998,-1.08032,-0.609583
-0.23827,-0.0835048,0.337
0.138778,0.89736,-1.80729
0.54599,-0.98249,-0.00581445
0.53797,-0.975648,-0.0229103
0.025347,-0.430035,0.0439942
-0.426405,0.685468,-1.40212
-0.59137,-0.496015,-0.58709
0.365992,-0.865502,-0.085398
0.361988,-0.851,-0.0939742
-0.283955,0.704852,-1.5392
-0.600155,-0.606695,-0.43817
-0.668377,-0.788013,1.82478
-0.675543,-0.794852,1.82952
-0.559203,-0.10745,-0.93686
-0.559203,-0.0987922,-0.959313
0.107292,0.639047,-2.01643
-0.0355207,0.468467,-0.334363
-0.0505115,0.477847,-0.330915
-0.449107,0.128496,-1.39443
-0.299965,0.906335,-1.49537
-0.388562,-1.15851,-0.911403
-0.591392,-1.27063,-0.797885
0.404732,-0.329547,-0.203988
-0.0797122,1.25419,-1.49299
0.0100274,-0.204773,-1.35644
0.35622,-0.840035,-0.0875797
0.353345,-0.83057,-0.0844855
0.111338,-0.160683,-0.420965
0.685813,-1.29989,-0.161795
0.678253,-1.29351,-0.165396
-0.227001,-0.114403,-1.2853
0.18239,-0.17524,0.506583
-0.0337527,0.00907393,-1.1597
-0.0673823,-0.423573,0.984747
-0.258047,0.880238,-1.03902
-0.722873,-1.16187,-0.960952
0.482243,-0.779515,0.085064
0.481032,-0.763472,0.0751317
-0.242758,-0.185054,1.2975
-0.587803,-0.173252,-1.6194
-0.498015,-0.0545383,-1.34543
0.55747,-0.941595,0.041578
-0.258088,-0.0336595,0.235802
-0.258165,-0.0152966,0.235101
-0.508615,-0.54736,1.62169
-0.502032,-0.539215,1.62814
-0.499135,-0.52984,1.63624
0.66965,-1.30031,-0.142687
-0.264635,0.622165,-0.662767
-0.188961,0.587785,-1.56456
-0.572033,-1.07549,-0.79221
-0.58235,-1.08327,-0.800588
-0.612953,0.12084,-1.07407
0.122319,-0.287048,-0.44362
-0.220551,-0.164407,1.2669
-0.530815,-0.127508,-0.798963
0.00950047,1.30644,-1.69813
-0.619173,0.138294,-0.910215
-0.5743,-1.22143,-1.10312
-0.582205,-1.2059,-1.10286
-0.50762,-0.571113,-0.318987
0.412203,-0.434385,-0.0607362
-0.475552,0.714095,-1.27889
-0.595472,-0.00191965,-1.09394
-0.651748,-0.230767,-1.73755
0.62202,-1.29844,-0.141763
-0.531388,-0.808403,-0.585143
-0.444145,0.554465,-1.34203
-0.191619,0.52289,-0.31033
0.226217,-0.215613,0.121133
0.156289,0.33781,-0.105141
-0.381167,-0.623502,-0.562492
0.404307,-1.07344,0.0718812
-0.403442,-0.68972,1.6203
-0.62452,-1.24616,-0.817975
-0.146276,0.112879,0.510267
-0.752825,-1.23903,1.98778
-0.250283,0.422063,-1.47677
-0.25144,-0.0968072,0.236576
-0.249543,-0.0889895,0.229419
-0.0510575,0.307623,0.309267
-0.0322725,0.311522,0.308138
-0.390533,0.486457,-1.40214
-0.132129,-0.388568,0.0503805
0.126092,-0.304252,0.256497
-0.378897,1.04512,-1.06666
-0.80879,-1.25625,2.07333
-0.2523,0.988143,-1.58588
-0.174016,1.15769,-1.12796
-0.185754,1.15251,-1.58854
0.0732182,0.645675,-2.02815
0.0916447,0.628625,-2.02329
0.103264,0.626075,-2.01444
-0.0491948,-0.471675,0.15042
0.190718,-0.257422,-1.58296
0.440202,-1.23004,-0.247384
-0.336413,-0.215611,0.0192118
-0.334467,-0.229465,0.0114135
-0.353662,-0.231312,0.00181145
0.156663,0.13642,0.429003
-0.138825,0.45612,0.0116723
0.17454,0.973215,-2.05925
-0.204418,0.9299,-1.67352
0.699015,-1.29802,-0.174735
-0.539875,-0.635355,1.74288
-0.158119,-0.350372,0.051916
0.209571,-0.518145,-0.171057
-0.286162,0.407853,-1.47718
-0.531405,-1.21723,-1.18287
0.167886,0.066942,0.517003
-0.388035,-1.19626,-1.08307
-0.391172,-1.19457,-1.07528
-0.25966,0.3821,-1.46693
-0.429258,-0.441308,1.47406
-0.7683,-1.04688,1.84005
-0.777268,-1.02774,1.8438
-0.524053,-0.84071,-0.365567
0.511848,-0.913902,0.173804
-0.0661957,-0.405988,0.899103
-0.188545,0.642552,-1.51914
0.431047,-1.30454,-0.255557
-0.072556,-0.335998,0.527763
-0.00459007,0.680355,-1.98915
0.368252,-0.68463,-0.29532
0.093837,0.908147,-1.64038
-0.559262,-1.10724,-0.60062
-0.484665,-0.751162,1.57808
0.351782,-0.828902,-0.0737338
-0.0209728,-0.256153,-0.725295
0.078501,-0.156139,-1.42681
-0.136131,1.09944,-1.15952
-0.175398,-0.14686,-1.13862
0.231451,-0.344615,-1.49724
-0.344737,0.897755,-1.42897
-0.331072,0.90622,-1.44419
-0.337435,0.89698,-1.45033
-0.344205,0.888428,-1.45708
-0.220275,0.905767,-1.70489
-0.133771,0.744385,-1.31198
-0.171991,-0.126222,0.970988
-0.296727,-0.0263122,-1.3632
-0.313572,-0.0243448,-1.368
0.0468927,-0.0325185,-0.945845
0.0508173,-0.0226681,-0.935427
0.0521775,-0.0125659,-0.928277
-0.546223,0.0823558,-0.613487
-0.169586,0.475685,-1.22093
-0.17265,0.4681,-1.22893
-0.106863,1.10713,-1.72993
-0.607692,-1.09678,-0.716505
0.0592058,-0.346062,-0.26745
-0.58411,-1.16076,-0.98697
-0.540435,-1.05662,-0.7871
-0.0920563,-0.51972,-0.198186
-0.0969408,-0.524395,-0.208899
-0.243184,-0.26766,-0.977452
-0.0187704,-0.445805,-0.331122
-0.610195,0.0186049,-0.403433
-0.142171,-0.142485,-1.12744
0.346025,-0.168878,0.0131275
-0.25542,0.364212,-1.45399
-0.097919,-0.0201669,1.12789
-0.0320968,0.0840895,-1.22139
-0.44347,-1.14444,-0.57799
-0.44035,-0.13378,-0.00216412
-0.437248,-0.120426,0.00526315
-0.348985,-0.474023,-0.24942
-0.359177,-0.4733,-0.244646
-0.370677,-0.471473,-0.239337
-0.3811,-0.470488,-0.235868
-0.568272,0.186708,-0.27006
-0.0502903,1.2009,-1.29357
-0.106488,-0.378702,-0.525892
-0.422073,-1.20364,-1.04591
-0.427082,-1.19252,-1.0385
-0.446255,-1.20611,-1.03304
-0.582735,-0.109836,-1.57316
-0.0938497,-0.41305,0.142057
-0.542602,0.0587425,-0.544335
